POS_enc,Class_enc,PPG,RPG,APG,SPG,BPG,TOVPG,MPG,GSPG,3PAr,FTr,Drafted
2,1,12.972222222222221,7.0,0.6666666666666666,0.5555555555555556,1.6666666666666667,1.75,23.555555555555557,0.9444444444444444,0.0,0.3978102189781022,0
0,3,12.794117647058824,3.7058823529411766,2.9411764705882355,1.1764705882352942,0.11764705882352941,1.4411764705882353,35.970588235294116,1.0,0.4092219020172911,0.2334293948126801,0
1,1,9.714285714285714,4.257142857142857,1.0571428571428572,0.8285714285714286,0.8857142857142857,0.7714285714285715,17.942857142857143,0.02857142857142857,0.42857142857142855,0.29343629343629346,0
1,3,7.026315789473684,5.394736842105263,0.8947368421052632,0.6578947368421053,1.0263157894736843,0.6842105263157895,21.92105263157895,0.39473684210526316,0.6341463414634146,0.15609756097560976,0
1,2,11.588235294117647,11.588235294117647,0.47058823529411764,1.2058823529411764,1.0294117647058822,1.0294117647058822,29.852941176470587,1.0,0.0,0.6986301369863014,0
1,3,8.333333333333334,6.757575757575758,0.696969696969697,0.6666666666666666,0.9696969696969697,0.9090909090909091,28.87878787878788,1.0,0.20276497695852536,0.47465437788018433,0
0,2,17.90909090909091,2.9393939393939394,2.787878787878788,0.9696969696969697,0.42424242424242425,2.4242424242424243,33.84848484848485,1.0,0.4289044289044289,0.358974358974359,0
0,2,11.0,3.161290322580645,4.806451612903226,1.2258064516129032,0.1935483870967742,2.7419354838709675,34.67741935483871,0.8387096774193549,0.4577922077922078,0.3474025974025974,0
2,1,9.36111111111111,5.388888888888889,1.1388888888888888,0.2222222222222222,2.0555555555555554,1.2222222222222223,22.805555555555557,0.6388888888888888,0.11961722488038277,0.45454545454545453,0
0,1,15.055555555555555,3.5555555555555554,2.0,1.3888888888888888,0.1388888888888889,1.0,29.805555555555557,1.0,0.639080459770115,0.14022988505747128,0
2,2,8.567567567567568,9.891891891891891,1.135135135135135,0.5675675675675675,1.3783783783783783,1.3783783783783783,30.27027027027027,1.0,0.0040650406504065045,0.3902439024390244,0
0,2,8.411764705882353,2.2058823529411766,1.3529411764705883,0.5588235294117647,0.058823529411764705,1.1764705882352942,21.08823529411765,0.20588235294117646,0.591743119266055,0.19724770642201836,0
0,1,13.567567567567568,4.216216216216216,2.5945945945945947,1.0810810810810811,0.4594594594594595,1.4864864864864864,32.13513513513514,1.0,0.42592592592592593,0.3148148148148148,0
0,2,13.702702702702704,4.351351351351352,4.1891891891891895,2.0,0.05405405405405406,2.7837837837837838,31.08108108108108,1.0,0.2810810810810811,0.5459459459459459,0
0,3,14.647058823529411,4.088235294117647,2.823529411764706,1.911764705882353,0.14705882352941177,1.911764705882353,34.970588235294116,1.0,0.33176470588235296,0.2917647058823529,0
